id,date_gmt,title,slug,type,content,excerpt,author_id,author_name,author_is_staff,editor,comments_count,categories,tags,is_sponsored,sponsor_name,show_ads,is_subscriber_exclusive,is_paywalled,is_inappbrowser,read_time
736193,2022-03-08T05:00:16,How India’s tech titans square up against Chinese peers,indias-tech-titans-square-chinese-peers,visual-story,"Image credit: Timmy LoenHours before India’s inaugural national startup day, the country’s prime minister, Narendra Modi, declared that startups were “going to be the backbone of a new India.”Modi’s exuberance comes as India’s startup ecosystem reaches new heights. In a recent speech, he noted that the number of startups based in India had skyrocketed from to 60,000 from less than 500 in 2017. Last year, the country also welcomed 42 new unicorns.While India now mints new unicorns almost as quickly as China, there’s still a gulf between the startup ecosystems of the two neighbors.Not quite toe to toe yetUnlike China, many of India’s top tech companies today are spin-offs – like Tech Mahindra and Tata Consulting – from large, family-owned conglomerates. All of these firms were established between 1968 to 2000.These spin-offs all operate in the IT services sector and are the largest Indian tech companies by market value. Tata Consulting, for example, largely provides tech consulting and business process outsourcing services.Despite their age, India’s top 10 tech companies’ combined valuation trailed their Chinese peers’ as a percentage of their home countries’ gross domestic product between 2016 to 2020. India nearly closed the gap with China in 2018, when the latter was locked in a trade war with the US.In absolute terms, the combined valuation of the top 10 Chinese tech firms is over fourfold that of their Indian peers.The contrast is even more stark when we look at the fifth to tenth largest Indian tech companies, which mostly comprise recent entrants like food delivery firm Zomato and digital payments provider Paytm. Here, Chinese tech companies’ combined valuation is more than sevenfold that of their Indian counterparts.What’s holding India’s tech scene back?Essentially, India sets itself apart from China in two ways: a leaderboard dominated by stalwart tech spinoffs that don’t pull their weight in market value and a late boom in significantly smaller unicorns. But what explains these issues for the world’s fifth-largest economy?For one, large spinoffs like Tata Consulting and Tech Mahindra have been slow to pivot away from low-value legacy businesses that scale linearly. To grow them, employee headcounts must tick up.Although these industry titans have tried to decouple growth from headcount since 2013, stagnant operating margins suggest that these efforts have not yet borne fruit.Other factors, such as a weakening cost arbitrage advantage and clients’ growing preference for automation and in-house operations, have also stunted the growth of India’s tech conglomerates.What about India’s late boom in relatively small unicorns? Here, India’s public sector appears to trail China’s in terms of support to startups.The duration of entrepreneurial finance policies active between 1995 to 2019 in India suggests that they could be outdated and less responsive to startups’ fast-changing needs.One India-based founder Tech in Asia spoke to complained of “many hurdles to jump” and having to appeal to bureaucrats who “rarely understand the product or opportunity.” The founder declined to be named.In contrast, China’s government has been more proactive in supporting startups.Since launching a broad startup ecosystem development strategy in 2015, China climbed the ranks of the global innovation index, going from the 35th spot in 2013 to the 14th position in 2020. Today, the country ranks 12th among 132 economies worldwide.Trends in China and India’s information and communications technology (ICT) patent grant rate in recent years also reveal a gulf in innovation. To quote Indian tech entrepreneur Vinayak Dalmia, India’s startup ecosystem is “too many apps and not enough innovation.”Making India Tech 2.0 workCan India’s new tech unicorns climb the leaderboard as their Chinese peers have?The good news is that Modi’s government has already doubled down on supporting the country’s startups.Earlier last month, the government allocated US$37.8 million to the flagship Startup India Seed Fund Scheme – nearly three times bigger than earlier estimates.Other measures include simplifying tax procedures, allowing self-certification for select labor and environmental laws, and doing away with over 25,000 compliance regulations.Unlike many past initiatives that targeted specific demographics or industries, the country’s latest slew of support schemes for startups are founder and sector-agnostic.Still, it’ll likely take more than just generous funding and easier compliance for India’s tech startups to square up to China’s. India’s leading entrepreneurship hubs also lag behind its neighbor’s in terms of talent availability, research and patent activity, and access to customers.Modi’s initiatives are just step one of three in developing the country’s startups. The path to building institutions that promote innovation and “handholding” young innovators may not be as clear-cut.","Legacy businesses still dominate Indian tech, but the government is turning its attention toward younger upstarts.",530158,Tay Tian Wen,True,Terence Lee and Arpit Nayak,0,"['Premium Content', 'Visual Stories']","['Asia', 'China', 'china vs tech giants', 'Chinese tech giants', 'data visualization', 'India']",False,,True,True,True,False,4
736448,2022-03-08T04:28:58,Una Brands to invest $100m into South Korea,singapores-una-brands-commits-100m-acquiring-sokor-brands,post,"Una Brands, a Singapore-based ecommerce roll-up firm, said it has committed US$100 million into South Korea over the next two years through a partnership with its local counterpart KlickBrands.Una Brands co-founders / Photo credit: Una BrandsTogether, Una Brands and KlickBrands will help companies across categories such as health, K-beauty, and home and living grow domestically and expand into Southeast Asian markets such as Indonesia, Malaysia, and Thailand.The two firms will invest the amount to partner with and scale at least 25 profitable ecommerce brands with revenues of up to US$50 million.According to a statement, Una Brands identified South Korea as a key market because of its large and still-growing ecommerce industry, which is expected to hit a market value of US$250 billion by 2025. Una Brands currently has a presence in Singapore, Australia, India, China, Indonesia, Malaysia, and Taiwan.Una Brands said that since its launch in 2021, it has acquired over 20 firms, with the earliest brands seeing increases in their sales and profits of over 50%. A couple of Una Brands’ most recent acquisitions are those of ergonomic chair brandErgoTuneand adjustable desk retailerEverDesk+ in an eight-figure US-dollar deal.See also: Mapping the global boom of ecommerce roll-up firms","Through a partnership with KlickBrands, Una Brands will invest the amount to buy and scale at least 25 profitable ecommerce brands.",270460,Miguel Cordon,True,Collin Furtado and Lorenzo Kyle Subido,0,"['Ecommerce', 'Investments', 'News', 'Startups']","['Acquisition', 'Ecommerce', 'ecommerce rollup', 'klickbrands', 'korea', 'Singapore', 'South Korea', 'Una Brands']",False,,True,False,True,False,1
736439,2022-03-08T03:57:05,Wavemaker Partners closes fourth fund at $136m,wavemaker-partners-fourth-fund-136-million,post,"Southeast Asian VC firm Wavemaker Partners has closed its fourth fund at US$136 million, exceeding its target of US$120 million.Wavemaker Partners managing partner Paul Santos (left) and general partner Gavin Lee / Photo credit: Wavemaker PartnersWavemaker said the new fund is the largest of its kind that targets early-stage deep tech, enterprise, and sustainability startups in Southeast Asia. Returning limited partners such as Pavilion Capital, Temasek Holdings, the International Finance Corporation, and Vulcan Capital are anchoring the fund.In total, the VC firm currently has US$300 million in assets under management.Founded in 2012, Wavemaker Partners has invested in more than 170 companies, with around 150 of them in the deep tech, enterprise, and sustainability sectors. It has had more than 10 exits so far – with a total value of over US$700 million – which includes Gojek’s acquisition of Moka, 8×8’s acquisition of Wavecell, and Intuit’s acquisition of TradeGecko.The company raised US$111 million for its third fund in 2020 and US$66 million for its second fund in 2017. In October last year, it launched a US$25 million climate tech venture builder called Wavemaker Impact to help launch companies that aim to reduce 10% of global emissions by 2035.See also: The hidden alliances between Southeast Asia’s VCs, uncoveredAlong with the announcement, Wavemaker Partners also promoted Melissa Ho to principal and Phuong Tran to vice president of investments and Vietnam country head.","Wavemaker Partners has more than 10 exits so far, with a total value of over US$700 million.",86192,Aditya Hadi Pratama,True,Miguel Cordon and Jaclyn Tiu,0,"['News', 'Startups']","['gavin lee', 'International Finance Corporation', 'Paul Santos', 'pavilion capital', 'Temasek Holdings', 'vulcan capital', 'wavemaker partners']",False,,True,False,True,False,2
736427,2022-03-08T03:08:38,"Temasek, Tencent back $200m round of Australian NFT startup",immutable-200-million-funding,post,"Immutable, an Australia-based blockchain startup, has raised US$200 million in a series C round led by Temasek, with participation from Animoca Brands and Tencent.The deal pushes the company’s valuation to US$2.5 billion.Immutable’s leading team (from left): John Boris, Katherine Rau, Robbie Ferguson, James Ferguson, Alex Connolly, and Gill Findlay / Photo credit: ImmutableFounded in 2018 by James Ferguson, Robbie Ferguson, and Alex Connolly, Immutable’s main offering is a platform called Immutable X that helps companies build NFT trading services. The firm also develops and publishes NFT games such as Gods Unchained and Guild of Guardians.In a statement, the startup said its platform can process 9,000 transactions per second with zero gas fees. It currently counts prominent companies such as GameStop, TikTok, OpenSea, and VeeFriends as its clients.Along with the announcement, Immutable also named four new C-level hires: Airtree Ventures partner Gill Findlay as COO, former IfOnly CEO John Boris as chief growth officer, former Riot Games executive Justin Hulog as chief studio officer, and former Culture Amp executive Katherine Rau as chief people officer.Immutable aims to use the fresh funds to expand globally, further develop Immutable X, scale its gaming arm, tap new verticals, and explore M&amp;A opportunities. It also plans to hire 200 new employees over the next 12 months, adding to its current headcount of 165.See also: The Philippines: Asia’s next crypto hub?Other investors in Immutable’s latest round include:ParaFi CapitalPrinceville CapitalArrington CapitalMirae AssetLiberty GlobalKing River CapitalProsus VenturesAirTree VenturesDeclaration PartnersFabric VenturesPossible VenturesAlameda Research","Immutable said its platform can process 9,000 transactions per second with zero gas fees.",86192,Aditya Hadi Pratama,True,Miguel Cordon and Lorenzo Kyle Subido,0,"['Blockchain', 'Investments', 'News', 'Startups']","['Alex Connolly', 'Animoca Brands', 'Australia', 'immutable', 'James Ferguson', 'nft', 'Robbie Ferguson', 'Temasek', 'Tencent']",False,,True,False,True,False,2
734160,2022-03-08T03:00:51,This deck helped an Islamic fintech firm raise seed money,iman,visual-story,"﻿ ABOUTImanis an Uzbekistan-based fintech firm that relies solely on halal sources of funding and allows people across the world to fund consumers’ purchases directly at the point of sale.The company’s Islamic finance operations are certified sharia-compliant. It offers investment, peer-to-peer lending, as well as buy now, pay later products, all of which follow the murabaha structure –an Islamic financing structure that works as a sales contract.Iman was founded by Rustam RahmatovandMark Zubov in 2019 and aims to become a super app catering to Muslim-majority markets by 2023.The fintech firm used this pitch deck to obtain seed funding.Fundraising journey2022: US$1 million in seed funding from Battery Road Digital Holdings, Tesla Capital, Uzcard Ventures, MyAsiaVC, Le Mercier’s Capital, Block0, Vector Crypto Capital, and IT-Park Investments.How is the deck compelling?The deck points out the problems that the Islamic community encounters and presents Iman’s financial services, which caters to their religious needs, as a solution.Iman clearly introduces its services and business model, along with risk management aspects.The deck also elaborates on how the firm will use its investment and the company’s road map.The presentation concludes by highlighting the key members and advisors of Iman.SOURCEDeck: IMAN",Iman offers fintech services that follow the murabaha structure – an Islamic financing structure that works as a sales contract.  ,470877,Deepti Sri,True,Collin Furtado and Jaclyn Tiu,0,['Visual Stories'],"['buy now pay later', 'fintech', 'Iman', 'Islamic finance operations', 'peer-to-peer lending', 'Pitch deck', 'shariah compliant']",False,,True,False,True,False,1
736432,2022-03-08T02:32:01,Grab pilots live shopping feature with BeLive,grab-pilots-live-shopping-feature-belive,post,"Regional super app Grab is piloting a live shopping feature with Singapore-based BeLive Technology, a livestreaming solutions provider.Image credit: BeLiveCalled Grab Live Beta, the pilot will enable merchants on Grab’s platform to engage with their customers in real time. Currently available in Thailand and Vietnam, the service includes a chat function and a virtual gifting feature that lets consumers support content creators and influencers.The development comes after BeLive’s recent S$6 million (US$4.4 million) bridge funding round. Before Grab, the livestreaming startup has also worked with businesses such as Zalora, Valiram Group, Changi Airport Group, Rakuten Group, and Bukalapak for similar programs.Operating from Singapore and Vietnam, BeLive has delivered 3.7 billion minutes of live video to over 100 million viewers globally.Grab Live Beta comes as complementing customer experiences with live video grows in popularity globally. A recent Shopify report found that 46% of would-be buyers want to watch product videos before purchasing and that 81% of companies are planning to increase or maintain investment in livestream commerce to drive sales over the next 12 months.See also: Grab’s financial health in 8 chartsCurrency converted from Singapore dollar to US dollar: US$1 = S$1.36.","Called Grab Live Beta, the pilot will enable merchants on Grab’s platform to engage with their customers in real time.",270460,Miguel Cordon,True,Lorenzo Kyle Subido,0,"['News', 'Startups']","['BeLive', 'belive technology', 'Grab', 'grab food', 'grab live', 'grab live beta', 'live sessions', 'livestreaming', 'Singapore', 'super-app', 'Vietnam']",False,,True,False,True,False,1
735829,2022-03-08T02:00:00,How to design gender bias out of leadership,design-gender-bias-leadership,video,"This video is part of “Break the Bias,” Tech in Asia’s campaign for International Women’s Day 2022. Through this initiative, we’re shining the spotlight on the women who are breaking barriers and achieving success in Asia’s tech and startup ecosystem.Women face many biases in the workplace. However, simply conducting more unconscious bias training among staff won’t be enough to change that.For tangible change, we have to start looking at the data to identify where the roots of biases form and measurably design them out of the workplace.In the first episode of this three-part video series, we chat with Mercer CEO Godelieve Van Dooren, who has a decade of experience in HR consultancy and organizational design; Addo AI CEO and 21C Girls founder Ayesha Khanna; and Tech in Asia COO Maria Li about  these choking points and how we can change the narrative through design.","Women face many biases in the workplace. However, simply conducting more unconscious bias training among staff won’t be enough to change that.",661107,Candice Lee,True,Nathaniel Fetalvero and Arpit Nayak,0,"['Premium Content', 'TIA Originals', 'Videos']","['bias', 'diversity and inclusion', 'female leaders', 'female leaders in southeast asia', 'gender bias', 'gender diversity', 'iwd2022', 'women in tech']",False,,True,True,True,True,1
736196,2022-03-08T01:00:27,"Tiger Global, Sequoia back $50m round of Singapore voice AI startup",ai-rudder-50-million-series-b-funding,post,"AI Rudder, a Singapore-based AI startup, has raised US$50 million in series B funding from Tiger Global, Sequoia Capital India, and Huashan Capital.AI Rudder team / Photo credit: AI RudderFounded by Teng Ren and Kun Wu in 2019, AI Rudder provides voice-based AI solutions for B2C communications. It also supports more than 15 languages, including English, Chinese, Hindi, Tagalog, Thai, and Vietnamese.In a statement, the company said its revenue surged by 5x over the last 12 months. Its platform is currently used by 200 companies from various sectors such as banking, fintech, and ecommerce.AI Rudder plans to use the fresh funds to double its employees to around 300 people and serve more clients. It also aims to add Arabic, Cantonese, French, German, Japanese, Korean, and Portuguese to attract more companies.Soon, it aims to add new features, such as multifactor authentication as well as integrations with customer relationship management platforms.See also: Series SEA: Who’s investing in the region’s AI startups?In November last year, the firm raised US$10 million in a series A funding round co-led by Sequoia Capital India and Sequoia China Seed Fund. Aside from its headquarters in Singapore, AI Rudder also has offices in Shanghai and Jakarta.Other investors in AI Rudder’s latest round include:CoatueCathay InnovationFirst PlusVenturesLab",AI Rudder said its revenue surged by 5x over the last 12 months.,86192,Aditya Hadi Pratama,True,Miguel Cordon and Jaclyn Tiu,0,"['Investments', 'News', 'Startups']","['ai', 'AI Rudder', 'Cathay Innovation', 'Coatue', 'First Plus', 'Funding', 'funding brief', 'Huashan Capital', 'Sequoia Capital India', 'Singapore', 'tiger global', 'VenturesLab']",False,,True,False,True,False,1
736216,2022-03-08T01:00:20,Women-led SG software firm enters unicorn club with $121m raise,sg-womenled-saas-firm-enters-unicorn-club-121m-raise,post,"Singapore-based Insider, a B2B software-as-a-service platform, has raised US$121 million in series D financing at a valuation of US$1.22 billion.Investors in the round included Sequoia, Riverwood Capital, and 212 VC.Insider CEO Hande Cilingir / Photo credit: InsiderFounded in 2012, Insider helps enterprise marketers connect customer data across channels and systems to reveal interests and preferred touchpoints. It also predicts consumer behavior – including customer segments that are likely to convert, buy, and churn – with an AI-powered intent engine.The company was founded by Hande Cilingir, Serhat Soyuerel, Arda Koterin, Mehmet Sinan Toktay, Okan Yedibela, and Muharrem Derinkök.Insider said it is a female-led organization, with women making up 60% of the top executives in the company – including its CEO, CFO, and chief human resources officer.The firm has operations in Australia, Korea, Hong Kong, Japan, Taiwan, Vietnam, Europe, Latin America, and the US. It aims to invest HK$155 million (US$19.8 million) into its Hong Kong unit over the next three years.See also: The female founders and leaders behind SEA’s top-funded startups“Insider has aggressive global hiring plans and anticipates creating more than 50 jobs over the next three years, with an emphasis on hiring female engineers to fill R&amp;D (research and development) and product development positions,” the company said in a statement.The SaaS company serves clients in the Asia Pacific, including Singapore Airlines, Watsons, Puma, Samsung, Pizza Hut, Santander, and L’Oreal.Other investors in the round:Wamda CapitalEsas Private EquityEndeavor CatalystCurrency converted from HK Dollar to US Dollar: US$1 = 7.82.",Insider helps enterprise marketers in discovering customers’ interests and preferred touchpoints.,470877,Deepti Sri,True,Miguel Cordon and Arpit Nayak,0,"['Business-to-business', 'Investments', 'News', 'Startups']","['Australia', 'B2B', 'europe', 'hiring', 'Hong Kong', 'Insider', 'Japan', 'korea', 'latin america', 'Marketing', 'SaaS', 'Singapore', 'Taiwan', 'US', 'Vietnam']",False,,True,False,True,False,2
675055,2022-03-08T08:00:00,50 rising startups in Korea,top-50-rising-startups-korea,post,"Which are the startups that are on the path to becoming the next big thing? One way to tell would be when they’ve raised a new round. Using Tech in Asia’s data, we’ve generated this constantly updated list of startups in Korea who’ve recently raised funding.The list only includes companies up to the series E stage. Each item in the list includes key details about the funding round.Seeking more? Search the most comprehensive database of tech companies in Asia or read our Research methodology. For more auto-generated lists of rising startups, head here.We hope you enjoyed our premium content. If you’d like to get more people to read this by unlocking access of this article to non-subscribers, reach us at subscription@techinasia.com.",Check out this constantly updated list of startups in Korea that have recently raised funding.,181640,TIA Bot,True,,0,"['Investments', 'Premium Content', 'Startups']",[],False,,True,True,True,True,1
674324,2022-03-08T02:00:00,Meet the 50 top-funded startups and tech companies in Korea,meet-50-topfunded-startups-tech-companies-korea,post,"Which Korean tech companies are making the most impact? One way to judge – although imperfect – would be the amount of money they have raised. Using Tech in Asia’s data, we’ve generated this constantly updated list of 50 startups and tech companies in Korea who have raised the most money from investors.To keep the list fresh, we’ve only included funding data from the past two years.Seeking more? Search themost comprehensive database of tech companies in Asia or read our Research methodology.For more auto-generated lists of startup funding data, head here.",Check out this constantly updated list of startups in Korea who’ve raised the most funding of late.,181640,TIA Bot,True,,0,"['Investments', 'Premium Content', 'Startups']",[],False,,True,True,True,True,1
736378,2022-03-07T13:26:51,Binance rolls out payments tech platform for mass crypto adoption,binance-rolls-payments-tech-platform-mass-crypto-adoption,post,"Crypto exchange Binance has rolled out Bifinity, a payments tech firm that will be its official fiat-to-crypto payments provider.Photo credit: Burdun / 123RFBifinity’s solutions will empower businesses to adopt crypto and reach new audiences with easy and direct fiat-to-crypto transactions, said the company.Bifinity has also partnered with Eqonex, a Nasdaq listed crypto exchange. Under the strategic partnership, Bifinity will advance a US$36 million convertible loan to Eqonex and the two firms will work together to maximize business synergies and capitalize on opportunities to further expand their businesses.In addition, Bifinity has also joined hands with payments platform Paysafe and payments processor Checkout.com, to grow the Web3 economy by expanding cryptocurrency access globally and enabling users to buy and sell crypto safely. Users can buy and sell more than 50 cryptocurrencies through fiat on and off ramps.“Binance’s vision is to increase the freedom of money globally and through the launch of Bifinity, and with these strategic partnerships with Eqonex, Paysafe and Checkout.com, we aim to accelerate mass crypto adoption,” said Helen Hai, president of Bifinity.See also: Why angry investors are trying to sue Binance",Bifinity’s solutions will help businesses adopt crypto and reach new audiences with direct fiat-to-crypto transactions.,589814,Samreen Ahmad,True,Arpit Nayak,0,"['Blockchain', 'News', 'Startups']","['Bifinity', 'Binance', 'blockchain', 'crypto', 'crypto exchange', 'fiat to crypto', 'payments']",False,,True,False,True,False,1
736229,2022-03-07T12:44:22,Sequoia-backed fintech firm turns unicorn with $137m round,credavenue-joins-unicorn-club-137m-fundraise,post,"CredAvenue, an enterprise-focused debt marketplace, is the latest Indian startup to become a unicorn, raising US$137 million in a series B round led by Insight Partners, B Capital Group, and Dragoneer Investment Group. CredAvenue’s existing investors also participated.The latest round values CredAvenue at US$1.3 billion.Photo credit: CredAvenueCredAvenue’s marketplace connects enterprises with lenders and investors. Its platform has more than 2,300 businesses and over 750 lenders. The firm has facilitated the lending of 900 billion rupees (US$11 billion) to date.The startup was founded in 2020 by Gaurav Kumar and Vineet Sukumar.CredAvenue plans to use the funds to expand its business in India and global markets, both organically and inorganically. It also plans to improve its tech capabilities by investing in AI, machine learning, and data analytics.“At US$1.9 trillion, the Indian debt market is still underserved. CredAvenue helps automate and increase efficiency across the value chain,” Insight Partners managing director Nikhil Sachdev said in a statement.Last September, CredAvenue raised US$90 million in a Sequoia Capital India-led series A round, where Lightspeed Ventures, TVS Capital Funds, Lightrock, Cred, and Stride Ventures also participated.See also: A list of India’s unicorns and their early investors (Updated) Currency converted from Indian rupee to US dollar: US$1 = 75.51 rupees.","CredAvenue, which connects firms with lenders and investors, has facilitated the lending of US$11 billion to date.",580372,Kul Bhushan,True,Samreen Ahmad and Arpit Nayak,0,"['Fintech', 'Investments', 'News', 'Startups']","['B Capital Group', 'CredAvenue', 'Dragoneer', 'Funding', 'funding brief', 'India', 'Insight Partners', 'startups in india']",False,,True,False,True,False,1
681468,2022-03-07T12:15:22,The leading Asian tech players eyeing an IPO in 2022 and beyond (Updated),leading-asian-tech-players-eyeing-ipo-2021,post,"This is the latest version of the article that was previously updated on February 17, 2022. Many startups dream about going public. It allows them to raise much more capital than from private equity investors and venture capital firms. Equity mutual funds in the US alone manage US$8.4 trillion domestically- that’s six times the comparable value handled by buyout funds and 18 times what venture capital oversee.Recently, there seems to be a rush for an initial public offering among tech startups. Among US companies, some of the biggest-ever tech IPOs by capital raised took place in 2020. Food delivery platform DoorDash and vacation rental firm Airbnb listed last December, while software provider Snowflake went public in September.Sea listed on NYSE / Photo credit: NYSEIn Asia, some tech startups that did an IPO last year include short-video platform and TikTok rival Kuaishou, which raised US$5.4 billion in its Hong Kong listing in January 2021, and JD.com, which raised US$3.8 billion in its secondary listing, also in Hong Kong.Asian firms are increasingly opting for IPOs as tech stocks boomed amid the pandemic. As such, several startups in the region are looking to strike while the iron’s hot.Tech in Asia’s analysis shows that 95 tech startups across China, India, and Southeast Asia are reportedly planning for an IPO this year and beyond. Out of this number, 40 startups could collectively raise over US$27.83 billion.However, this figure could potentially surpass US$23.24 billion since heavyweights like Traveloka and ByteDance haven’t set or disclosed their target fundraising amounts.Most of the Asian startups looking to list on the bourses come from the ecommerce space, followed by fintech, artificial intelligence, and ride-hailing.Our analysis also shows that the US is one of the most sought-after destinations for these companies, especially for Southeast Asian firms. This isn’t surprising, given the success of New York Stock Exchange-listed Sea Group, which currently has a market valuation of over US$120 billion. That’s several times larger than any of the top tech firms in the region.Meanwhile, most Indian companies are choosing to go public in their home markets, except for Walmart-owned ecommerce player Flipkart, fintech merchants platform Pine Labs, and advertising tech startup InMobi, which want to list on the US stock market.Following the US and Indian markets is the Hong Kong Stock Exchange, which is seeing more homecoming listings from Chinese firms. This is a change from a few years earlier, when Chinese companies favored listing on the US stock exchanges.One reason for this could be the heightened political tensions between China and the US, which drove Chinese tech firms to seek out exchanges closer to home.These companies could also be concerned about being removed from US stock markets. Semiconductor Manufacturing International Corporation, one of China’s major chipmakers, ceased its trading shares in the US in January after it was added to a trade blacklist by the US government.In December 2020, the US House of Representatives passed a bill that allows the delisting of Chinese firms that don’t let US inspectors review their auditors’ work for three consecutive years. The legislation was adopted by the US Securities and Exchange Commission in March.Soaring SPACsSome startups are choosing a different route to go public. Last year, blank-check or special purpose acquisition companies (SPAC) IPOs accounted for most of the growth in the IPO market in the US compared to 2019.Listing via a SPAC is less time-consuming, taking around six months instead of the usual six to nine months for a traditional IPO. Going the blank-check route also offers upfront liquidity and greater certainty around valuation.While only a minority of firms are considering a SPAC, some of Southeast Asia’s leading tech startups, such as Traveloka and GoTo Group, are taking this alternative. The only company outside the region that might opt to merge with a blank-check firm for a US listing is India’s Flipkart.As soon as these tech startups go public, their early investors can finally cash out and make a fortune.Doris Yu had initially worked on this story.","There are over 95 tech startups across the region planning an IPO, and 40 of them could collectively raise over US$27.83 billion.",470877,Deepti Sri,True,"Collin Furtado, Terence Lee, and Eileen C. Ang",4,"['Premium Content', 'Startups', 'Visual Stories']","['Asian tech startup IPOs', 'Gojek', 'Grab', 'SPAC']",False,,True,True,True,False,3
736270,2022-03-07T10:37:30,East Ventures leads $20m funding for SG lifestyle startup,mighty-jaxx-20-million-series-a-funding,post,"Mighty Jaxx, a Singapore-based manufacturer of collectibles and lifestyle products, has raised US$20 million in the first close of its series A+ funding round led by East Ventures. The fundraise also saw participation from Mirana Ventures, KB Investment, and Korea Investment Partners.The deal pushed the company’s total funding raised to date to US$34.8 million and pegged its valuation at over US$200 million.Mighty Jaxx founder Jackson Aw / Photo credit: Jackson AwFounded in 2012 by serial entrepreneur Jackson Aw, Mighty Jaxx designs and manufactures digital and physical collectible items. It currently sells millions of products every year, and it partners with global brands such as Adidas, Netflix, Hasbro, and Nickelodeon.Mighty Jaxx plans to leverage East Ventures’ expertise and connections in Southeast Asia to grow its presence. It also wants to develop capabilities in digital collectibles amid the metaverse and Web3 hype with the support of Mirana Ventures.See also: Are SEA’s tech VCs missing out on the crypto craze?The firm currently has offices in Singapore, China, London, and Los Angeles. It aims to use the fresh funding to expand to more countries in Southeast Asia.Other investors in Mighty Jaxx’s latest round include:Easternwind InternationalPan Solar VenturesTeja Ventures","After the fundraise, Mighty Jaxx plans to develop capabilities in digital collectibles amid the metaverse and Web3 hype.",86192,Aditya Hadi Pratama,True,Miguel Cordon and Lorenzo Kyle Subido,0,"['Blockchain', 'Investments', 'News', 'Startups']","['East Ventures', 'Easternwind International', 'jackson aw', 'KB Investment', 'Korea Invesment Partners', 'mighty jaxx', 'Mirana Ventures', 'Pan Solar Ventures', 'Singapore', 'teja ventures']",False,,True,False,True,False,1
736327,2022-03-07T10:36:38,🇮🇳 Roundup: EV startup Yulu to raise $100m,india-roundup-yulu-aims-100-million-funding,post,"Startups in India, including CredAvenue, Otipy, Gamerji, PensionBox, and Deeptek, raised at least US$170.3 million in funding today from local and international investors.Here’s a snapshot of the fundraising:Here’s some important tech news from India today:Electric scooter startup Yulu to raise US$100 millionThe company plans to increase its number of electric scooters by 10x to 100,000 by the end of this year. Yulu also aims to launch a franchisee model to reach new cities and cater to personal buyers.Yulu claims it is the largest shared electric mobility platform in India, having overseen 3 million battery swaps since its inception in 2017. It aims to hit 3 million swaps per month by the end of this year.To date, the firm has raised US$30 million in equity.Follow the rest of our India coveragehere.","Also, lending marketplace CredAvenue and fresh-produce firm Otipy, among others, raise new capital.",86192,Aditya Hadi Pratama,True,Deepti Sri and Arpit Nayak,0,"['Investments', 'News', 'Startups']","['CredAvenue', 'deeptek', 'gamerji', 'India Roundup', 'Otipy', 'pensionbox', 'yulu']",False,,True,False,True,False,1
736209,2022-03-07T09:55:02,Indian agritech firm raises $32m in series B money,indian-agritech-firm-raises-32m-series-funding,post,"India-based Otipy, an ecommerce platform for farm produce,has raised US$32 million in its series B round led by Westbridge Capital, with existing investors SIG and Omidyar Network Indiaparticipating.Photo credit: OtipyOperated by Crofarm Agriproducts, Otipy offers an alternative supply chain that connects farmers directly with businesses and customers. It takes bookings from customers before it harvests, allowing the company to identify places where the produce needs to go after they are picked. It also provides group buying services.The company says that it has over 500,000 users in India. It adds that it has the lowest waste rate in the industry at 3%.Otipy was launched in 2020 by Varun Khurana, former chief technology officer of Grofers.“The series B round of funding will support us as we expand to new pin codes, strengthen our supply chain, invest in cutting-edge tech, add product categories, and accelerate our mission of making fresh, nutritious food accessible to all,” said Khurana.See also: The key players in Indonesia’s promising agritech spaceThe latest fundraise comes months after Otipy banked US$10.2 million in a SIG-led raise. Omidyar Network India, InnoVen Capital, and existing investors Inflection Point Ventures, Pravega, and FactorE also participated in the round.",Otipy offers an alternative supply chain that connects farmers directly with businesses and customers.,572228,Roehl Niño Bautista,True,Deepti Sri and Lorenzo Kyle Subido,0,"['Business-to-business', 'Investments', 'News', 'Startups']","['agritech', 'agritech in India', 'Crofarm', 'Omidyar', 'otify', 'SIG', 'WestBridge Capital']",False,,True,False,True,False,1
